Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Toronto Midtown Home Suites,Toronto,Queen Suite,3.6 miles from downtown,N/A,$119
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Spark by Hilton Toronto Airport,"Etobicoke, Toronto",King Room,10.8 miles from downtown,N/A,$126
2025-09-24,booking.com,2,2025-10-20,2025-10-23,"Doubletree by Hilton Toronto Airport, ON","Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,11 miles from downtown,N/A,$164
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Margie Townhome Suites,"The Village, Toronto (The Village)",Superior Loft Suite,0.6 miles from downtown,N/A,$199
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Woodbine Hotel & Suites,"Etobicoke, Toronto",King Room - Disability Access,11.3 miles from downtown,N/A,$104
2025-09-24,booking.com,2,2025-10-20,2025-10-23,The Parkdale Hostellerie,Toronto,Apartment with Terrace,2.6 miles from downtown,N/A,$92
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Sweet Home,"Downtown Toronto, Toronto",Double Room with Private Bathroom,0.6 miles from downtown,N/A,$181
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Holiday Inn Express & Suites Toronto Airport South by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard King Room,10.5 miles from downtown,N/A,$160
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Ace Hotel Toronto,"Fashion District, Toronto (Fashion District)",Superior King Room,0.9 miles from downtown,N/A,$593
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Deluxe Suites at York,"Entertainment District, Toronto (Entertainment District)",Studio Apartment with Harbor View,0.7 miles from downtown,Late Escape Deal,$184
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Courtyard by Marriott Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,10.9 miles from downtown,N/A,$178
2025-09-24,booking.com,2,2025-10-20,2025-10-23,W Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Premier King Room with Terrace and Courtyard View,1.3 miles from downtown,N/A,$517
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Hampton Inn & Suites by Hilton Toronto Downtown,"The Village, Toronto (The Village)",King Room,0.7 miles from downtown,N/A,$285
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Breezy Lake And City Views - One Free Underground Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,N/A,$230
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Yorkville Plaza Suites - Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.4 miles from downtown,N/A,$433
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Hyatt Regency Toronto,"Entertainment District, Toronto (Entertainment District)",Corner King Room,0.6 miles from downtown,N/A,$534
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Queen Nest Hotel,"Downtown Toronto, Toronto",Standard Queen Room,1.3 miles from downtown,N/A,$126
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Toronto Don Valley Hotel and Suites,"North York, Toronto",Double Room with Two Double Beds,5.7 miles from downtown,N/A,$137
2025-09-24,booking.com,2,2025-10-20,2025-10-23,"Revery Toronto Downtown, Curio Collection by Hilton","Entertainment District, Toronto (Entertainment District)",King Room,0.6 miles from downtown,N/A,$584
2025-09-24,booking.com,2,2025-10-20,2025-10-23,586 Hotel,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$111
2025-09-24,booking.com,2,2025-10-20,2025-10-23,The CN Tower Special 2 Bedroom,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$246
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Old Mill Toronto Hotel,"Etobicoke, Toronto",Basic Queen Room,5.5 miles from downtown,N/A,$222
2025-09-24,booking.com,2,2025-10-20,2025-10-23,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,13 miles from downtown,N/A,$160
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Kimpton Saint George Hotel by IHG,"The Annex, Toronto (The Annex)",Premium King Room - High Floor,1.4 miles from downtown,N/A,$492
2025-09-24,booking.com,2,2025-10-20,2025-10-23,A Home Away-Deluxe Guest Room in Toronto,"North York, Toronto",Queen Room,9.5 miles from downtown,N/A,$65
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Double Room,0.5 miles from downtown,Late Escape Deal,$113
2025-09-24,booking.com,2,2025-10-20,2025-10-23,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",Queen Loft,1.2 miles from downtown,N/A,$501
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Modern Private Room Private Bathroom with King Bed with TV and Optional Balcony 10 minutes to Rogers Stadium Midtown Downtown Toronto,"North York, Toronto",Triple Room with Private Bathroom,7.5 miles from downtown,N/A,$109
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Luxury view in Toronto Downtown 3 Bedroom 2.5 Bathroom 1 Parking,"Downtown Toronto, Toronto",Three-Bedroom Apartment,0.9 miles from downtown,N/A,$492
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,8.6 miles from downtown,N/A,$163
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Falstaff Home,Toronto,Junior Suite,7.3 miles from downtown,N/A,$81
2025-09-24,booking.com,2,2025-10-20,2025-10-23,"The Westin Harbour Castle, Toronto","The Harbourfront, Toronto (The Harbourfront)",Premium King Room with Balcony and Lake View,0.8 miles from downtown,N/A,$602
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$84
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Core Downtown Toronto-3 Bedrooms-2 Bathrooms-Washrooms-Free Parking-CN Tower-Ripleys Museum-Blue Jays Stadium In front-Indoor Gym-Swimming Pool-Jacuzzi Sauna-Filter Drinking Water-WiFi,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$275
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",Standard King Room,10.7 miles from downtown,N/A,$103
2025-09-24,booking.com,2,2025-10-20,2025-10-23,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",City 2 Queens,1.2 miles from downtown,N/A,$781
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Stylish City Escape,"Etobicoke, Toronto",Deluxe Double Room,6 miles from downtown,N/A,$61
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Four Seasons Hotel Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Deluxe King Room,1.4 miles from downtown,N/A,$647
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Super 8 by Wyndham Toronto East ON,"Scarborough, Toronto",Queen Room - Smoking,9.7 miles from downtown,N/A,$113
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Dragon Gate Inn,"Downtown Toronto, Toronto",Standard Studio (2 Adults),1.3 miles from downtown,N/A,$105
2025-09-24,booking.com,2,2025-10-20,2025-10-23,freed Suites - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.4 miles from downtown,N/A,$339
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Designer One Bedroom Suite - Entertainment District Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.4 miles from downtown,N/A,$289
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Nox Hostel,"Downtown Toronto, Toronto",Double Room with Shared Bathroom,1.3 miles from downtown,Late Escape Deal,$84
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Lakeview Condo in Downtown with Free Parking.,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.5 miles from downtown,N/A,$325
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Designer 3Br & 2WR Townhouse,Toronto,Three-Bedroom Apartment,3.4 miles from downtown,N/A,$289
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Downtown Toronto Suite By The Water,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.6 miles from downtown,N/A,$210
2025-09-24,booking.com,2,2025-10-20,2025-10-23,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$252
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Pantages Hotel Toronto Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)",City King Room,0.2 miles from downtown,N/A,$271
2025-09-24,booking.com,2,2025-10-20,2025-10-23,"Toor Hotel Toronto, Part Of Jdv By Hyatt","Downtown Toronto, Toronto",King Room,0.5 miles from downtown,N/A,$366
2025-09-24,booking.com,2,2025-10-20,2025-10-23,TVHR - Luxury Condos in Heart of Downtown with Breakfast,"Downtown Toronto, Toronto",Two-Bedroom Apartment with City View,1.1 miles from downtown,N/A,$432
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Beautiful 2 Bedroom Downtown Toronto Condo with free parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,N/A,$235
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Stylish Condo Downtown Near CN Tower - Free parking,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,N/A,$277
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Hotel Victoria,"Financial District, Toronto (Financial District)",Standard Queen Room,0.3 miles from downtown,N/A,$318
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Residence Inn by Marriott Toronto Airport,"Etobicoke, Toronto",King or Queen Suite with Sofa Bed,10.6 miles from downtown,N/A,$149
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",Deluxe King Room - High Floor,1.4 miles from downtown,N/A,$708
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Madison Manor Boutique Hotel,"The Annex, Toronto (The Annex)",Standard Twin Room,1.5 miles from downtown,N/A,$195
2025-09-24,booking.com,2,2025-10-20,2025-10-23,The Westlake,"Etobicoke, Toronto",Queen Suite,7 miles from downtown,N/A,$207
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Deluxe Inn,"Etobicoke, Toronto",Queen Room - Non-Smoking,8.2 miles from downtown,N/A,$102
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Belarte Suites - Downtown Toronto - CN Tower & Rogers Centre,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$578
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Gorgeous Condo in Downtown Near CN Tower,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6 miles from downtown,N/A,$178
2025-09-24,booking.com,2,2025-10-20,2025-10-23,"Lakefront living Downtown Toronto - Free Parking, Gym, Indoor Pool","Downtown Toronto, Toronto",Apartment,1.5 miles from downtown,N/A,$425
2025-09-24,booking.com,2,2025-10-20,2025-10-23,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Deluxe Suite - 1 King Bed,0.3 miles from downtown,N/A,$874
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Modern Toronto Lake View & CN Tower View - One Free Parking,"The Harbourfront, Toronto (Entertainment District)",Two-Bedroom Apartment,0.6 miles from downtown,Late Escape Deal,$235
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Luxury Home - Upper Toronto Beaches,Toronto,Holiday Home,3.7 miles from downtown,Late Escape Deal,$467
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Delta Hotels by Marriott Toronto,"Entertainment District, Toronto (Entertainment District)",Queen Room with Two Queen Beds and Lake View,0.7 miles from downtown,N/A,$563
2025-09-24,booking.com,2,2025-10-20,2025-10-23,The Hazelton Hotel,"Bloor-Yorkville, Toronto (Bloor-Yorkville)","Luxry Room, 1 King Bed",1.4 miles from downtown,N/A,$861
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,10.3 miles from downtown,N/A,$110
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Luxury Basement-Private Bdr & Bathroom with free parking In Toronto,"Etobicoke, Toronto",Superior Queen Room,12.5 miles from downtown,N/A,$57
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Yonge Suites Apart Hotel,"Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,0.2 miles from downtown,N/A,$316
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.4 miles from downtown,N/A,$433
2025-09-24,booking.com,2,2025-10-20,2025-10-23,TononHouse,"North York, Toronto",Queen Room,9.2 miles from downtown,Late Escape Deal,$58
2025-09-24,booking.com,2,2025-10-20,2025-10-23,2 Bedroom Downtown Toronto Stay with Stunning Views & Free Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.6 miles from downtown,N/A,$289
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Upgraded Rooms with Bath 7-min to Subway Near Downsview Rogers Stadium,"North York, Toronto",Double Room with Private Bathroom,7.7 miles from downtown,N/A,$101
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Modern 1Bd & Den Condo with Balcony Lillian St,Toronto,One-Bedroom Apartment with Balcony,3.9 miles from downtown,Late Escape Deal,$179
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Stylish Downtown Toronto Residential Hotel,"Downtown Toronto, Toronto",Superior Studio,0.9 miles from downtown,N/A,$358
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Best Western Premier Toronto Airport Carlingview Hotel,"Etobicoke, Toronto (Northeast Mississauga)",King Room with Sofa Bed - Non-Smoking,10.7 miles from downtown,N/A,$127
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Chic 1-BR Condo; Parking included; Downtown Core,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,Late Escape Deal,$249
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Tom home,Toronto,Double Room with Shared Toilet,5 miles from downtown,N/A,$60
2025-09-24,booking.com,2,2025-10-20,2025-10-23,2BR Yorkville Condo - Self Check In & Free Parking,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.3 miles from downtown,N/A,$270
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Holiday Inn Express Toronto-North York by IHG,"North York, Toronto",Standard King Room,10.2 miles from downtown,N/A,$122
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2 miles from downtown,N/A,$477
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Luxury Properties close to Rogers Center in Toronto Downtown Core,"Kensington Market, Toronto (Kensington Market)",Villa,1 miles from downtown,N/A,$723
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Spectacular 3 BR 2 WR House - Close to Airport,"Etobicoke, Toronto",Three-Bedroom Apartment,9.4 miles from downtown,N/A,$188
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Urban Explore,"Downtown Toronto, Toronto",Superior Suite,0.7 miles from downtown,N/A,$289
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Montecassino Hotel & Event Centre,"North York, Toronto",Run Of The House,8.6 miles from downtown,N/A,$146
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Toronto Airport Marriott Hotel,"Etobicoke, Toronto",Double Guest Room,10.8 miles from downtown,N/A,$298
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Gabby's Place Downtown Core,"Cabbagetown, Toronto (Cabbagetown)",Studio,0.8 miles from downtown,N/A,$216
2025-09-24,booking.com,2,2025-10-20,2025-10-23,The Queen's Griffen,Toronto,Deluxe Suite,2.6 miles from downtown,N/A,$217
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Downtown Toronto 3 Bedrooms - 1 Free Parking,"Downtown Toronto, Toronto",Three-Bedroom Apartment,1.4 miles from downtown,N/A,$216
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Residence Inn by Marriott Toronto Downtown / Entertainment District,"Entertainment District, Toronto (Entertainment District)",King Studio with Sofa Bed,0.7 miles from downtown,N/A,$478
2025-09-24,booking.com,2,2025-10-20,2025-10-23,"Elegant 2BR & 2BA Retreat in Prime Yorkville, Downtown","Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment with City View,1.4 miles from downtown,N/A,$263
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Burano Condo 1 BD in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,0.7 miles from downtown,Late Escape Deal,$219
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Large 2BR on Bay Street 4 Beds with Balcony,"Downtown Toronto, Toronto",Two-Bedroom Deluxe Apartment with Balcony,0.7 miles from downtown,N/A,$369
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Cozy & Modern Ensuite Basement Rooms - Steps to Subway & Downsview Rogers Stadium,"North York, Toronto",Double Room with Private Bathroom,6.8 miles from downtown,N/A,$73
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Central Downtown Toronto - Trinity Bellwood Park,"Downtown Toronto, Toronto",Two-Room Apartment,1.4 miles from downtown,N/A,$156
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Xiao Wang,"The Annex, Toronto (The Annex)",Queen Room with Garden View,1.6 miles from downtown,N/A,$252
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Stunning Rooms in Townhouse across the Beach,"The Beaches, Toronto (The Beaches)",Deluxe Double Room with Bath,4 miles from downtown,N/A,$116
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Classy and Luxury 2 bedroom apartment 5 mins to Dundas Square,"The Village, Toronto (The Village)",Two-Bedroom Apartment,0.5 miles from downtown,Late Escape Deal,$275
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Filmores Hotel,"Downtown Toronto, Toronto",Queen Room,0.6 miles from downtown,N/A,$145
2025-09-24,booking.com,2,2025-10-20,2025-10-23,Executive Corner Suite with Panoramic View,"Entertainment District, Toronto (Entertainment District)",Apartment,0.7 miles from downtown,N/A,$470
