Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-09-29,booking.com,2,2025-10-13,2025-10-15,The Yorkville Royal Sonesta Hotel Toronto,"The Annex, Toronto (The Annex)",Deluxe Room with Two Queen Beds,1.3 miles from downtown,N/A,$223
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Holiday Inn Express Toronto Downtown by IHG,"Old Town Toronto, Toronto (Old Town Toronto)",Standard King Room,0.5 miles from downtown,N/A,$213
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Novotel Toronto North York,"North York, Toronto",Superior King Room,8.2 miles from downtown,N/A,$182
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Margie Townhome Suites,"The Village, Toronto (The Village)",Superior Loft Suite,0.6 miles from downtown,N/A,$190
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Toronto Midtown Home Suites,Toronto,Queen Room,3.6 miles from downtown,N/A,$89
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Canopy By Hilton Toronto Yorkville,"Downtown Toronto, Toronto",King Room,1.4 miles from downtown,N/A,$226
2025-09-29,booking.com,2,2025-10-13,2025-10-15,"Doubletree by Hilton Toronto Airport, ON","Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,11 miles from downtown,N/A,$141
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Delta Hotels by Marriott Toronto Airport & Conference Centre,"Etobicoke, Toronto",Double Queen Room,10.2 miles from downtown,N/A,$158
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Holiday Inn Toronto Airport East by IHG,"Etobicoke, Toronto",Standard Queen Room with Two Queen Beds,9.9 miles from downtown,N/A,$115
2025-09-29,booking.com,2,2025-10-13,2025-10-15,The Parkdale Hostellerie,Toronto,Queen Room with Shared Bathroom,2.6 miles from downtown,N/A,$66
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Downtown west Suites,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,N/A,$165
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Woodbine Hotel & Suites,"Etobicoke, Toronto",Queen Room,11.3 miles from downtown,N/A,$100
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Hyatt Regency Toronto,"Entertainment District, Toronto (Entertainment District)",Double Room with Two Double Beds,0.6 miles from downtown,N/A,$240
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Holiday Inn Express & Suites Toronto Airport South by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard Room with Two Queen Beds,10.5 miles from downtown,N/A,$150
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Ace Hotel Toronto,"Fashion District, Toronto (Fashion District)",Queen Room,0.9 miles from downtown,N/A,$255
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Hampton Inn & Suites by Hilton Toronto Downtown,"The Village, Toronto (The Village)",Queen Room wih Two Queen Beds,0.7 miles from downtown,N/A,$176
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Sweet Home,"Downtown Toronto, Toronto",Double Room with Private Bathroom,0.6 miles from downtown,N/A,$121
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Courtyard by Marriott Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,10.9 miles from downtown,N/A,$128
2025-09-29,booking.com,2,2025-10-13,2025-10-15,"Revery Toronto Downtown, Curio Collection by Hilton","Entertainment District, Toronto (Entertainment District)",King Room,0.6 miles from downtown,N/A,$187
2025-09-29,booking.com,2,2025-10-13,2025-10-15,B Hotel,Toronto,Suite with City View,2.7 miles from downtown,N/A,$143
2025-09-29,booking.com,2,2025-10-13,2025-10-15,"Presidential 2+1BR Condo, Entertainment District (Downtown) w/ CN Tower View, Balcony, Pool & Hot Tub","Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$322
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Breezy Lake And City Views - One Free Underground Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,N/A,$167
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Queen Nest Hotel,"Downtown Toronto, Toronto",Standard Studio,1.3 miles from downtown,N/A,$76
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Comfy Front Wellington Suites CN Tower Rogers Centre & Free Parking,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$181
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Toronto Marriott City Centre Hotel,"Entertainment District, Toronto (Entertainment District)","Guest room, 1 Queen",0.8 miles from downtown,N/A,$387
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Union Hotel,"Financial District, Toronto (Financial District)",King Room,0.4 miles from downtown,N/A,$225
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Ode,Toronto,Standard Double Room,2.4 miles from downtown,N/A,$186
2025-09-29,booking.com,2,2025-10-13,2025-10-15,W Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Standard Room with Two Queen Beds and Courtyard View,1.3 miles from downtown,N/A,$331
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Old Mill Toronto Hotel,"Etobicoke, Toronto",Traditional Room,5.5 miles from downtown,N/A,$206
2025-09-29,booking.com,2,2025-10-13,2025-10-15,586 Hotel,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$121
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Yorkville Plaza Suites - Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.4 miles from downtown,N/A,$430
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Chic Toronto Suite,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,N/A,$134
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Toronto Don Valley Hotel and Suites,"North York, Toronto",Double Room,5.7 miles from downtown,N/A,$103
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Core Downtown Toronto-3 Bedrooms-2 Bathrooms-Washrooms-Free Parking-CN Tower-Ripleys Museum-Blue Jays Stadium In front-Indoor Gym-Swimming Pool-Jacuzzi Sauna-Filter Drinking Water-WiFi,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$254
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Sheraton Toronto Airport Hotel & Conference Centre,"Etobicoke, Toronto","Traditional, Guest room, 2 Queen",10.5 miles from downtown,N/A,$183
2025-09-29,booking.com,2,2025-10-13,2025-10-15,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,13 miles from downtown,N/A,$159
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Modern Private Room Private Bathroom with King Bed with TV and Optional Balcony 10 minutes to Rogers Stadium Midtown Downtown Toronto,"North York, Toronto",Triple Room with Private Bathroom,7.5 miles from downtown,Late Escape Deal,$96
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Modern Toronto Lake View & CN Tower View - One Free Parking,"The Harbourfront, Toronto (Entertainment District)",Two-Bedroom Apartment,0.6 miles from downtown,Late Escape Deal,$250
2025-09-29,booking.com,2,2025-10-13,2025-10-15,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",King Loft,1.2 miles from downtown,N/A,$274
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Luxury Home - Upper Toronto Beaches,Toronto,Vacation Home,3.7 miles from downtown,Late Escape Deal,$381
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Le Germain Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Classic Suite,0.6 miles from downtown,N/A,$421
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",N/A,0.9 miles from downtown,N/A,$80
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5 miles from downtown,Late Escape Deal,$103
2025-09-29,booking.com,2,2025-10-13,2025-10-15,"The Westin Harbour Castle, Toronto","The Harbourfront, Toronto (The Harbourfront)","Guest room, 1 King, Lake view",0.8 miles from downtown,N/A,$270
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",Standard King Room,10.7 miles from downtown,N/A,$107
2025-09-29,booking.com,2,2025-10-13,2025-10-15,A Home Away-Deluxe Guest Room in Toronto,"North York, Toronto",Queen Room,9.5 miles from downtown,N/A,$59
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Kimpton Saint George Hotel by IHG,"The Annex, Toronto (The Annex)",King Room,1.4 miles from downtown,N/A,$245
2025-09-29,booking.com,2,2025-10-13,2025-10-15,"Sleek 1BR & office Condo - CN Tower, Skyline view","Downtown Toronto, Toronto",One-Bedroom Apartment,0.9 miles from downtown,N/A,$179
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Falstaff Home,Toronto,Junior Suite,7.3 miles from downtown,Late Escape Deal,$63
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Luxury view in Toronto Downtown 3 Bedroom 2.5 Bathroom 1 Parking,"Downtown Toronto, Toronto",Three-Bedroom Apartment,0.9 miles from downtown,N/A,$488
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,8.6 miles from downtown,N/A,$148
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Stylish City Escape,"Etobicoke, Toronto",Deluxe Double Room,6 miles from downtown,N/A,$59
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Royal Oak Inn,"Cabbagetown, Toronto (Cabbagetown)",Twin Room,0.8 miles from downtown,N/A,$120
2025-09-29,booking.com,2,2025-10-13,2025-10-15,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",Studio King,1.2 miles from downtown,N/A,$336
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Four Seasons Hotel Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Superior King Room,1.4 miles from downtown,N/A,$565
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Stylish Cozy Studio Condo Downtown,"The Village, Toronto (The Village)",Apartment,0.5 miles from downtown,N/A,$220
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Executive Room in Toronto next to Yorkdale shopping centre,Toronto,Deluxe Family Room,5.6 miles from downtown,N/A,$75
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Super 8 by Wyndham Toronto East ON,"Scarborough, Toronto",Queen Room - Smoking,9.7 miles from downtown,N/A,$103
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Dragon Gate Inn,"Downtown Toronto, Toronto",Standard Studio (2 Adults),1.3 miles from downtown,N/A,$105
2025-09-29,booking.com,2,2025-10-13,2025-10-15,The Westin Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)","Traditional, Guest room, 2 Double",11.1 miles from downtown,N/A,$155
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Courtyard by Marriott Toronto Downtown,"The Village, Toronto (The Village)",King Room with City View,0.8 miles from downtown,N/A,$209
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Modern Suite in Etobicoke - Near Airport & Downtown!,"Etobicoke, Toronto",One-Bedroom Apartment,7.2 miles from downtown,N/A,$136
2025-09-29,booking.com,2,2025-10-13,2025-10-15,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$250
2025-09-29,booking.com,2,2025-10-13,2025-10-15,The Rex Hotel Jazz & Blues Bar,"Downtown Toronto, Toronto (Queen West)",Basic Room with Double Bed and Shared Bathroom,0.3 miles from downtown,N/A,$104
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Hotel Victoria,"Financial District, Toronto (Financial District)",Standard Queen Room,0.3 miles from downtown,N/A,$205
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Pantages Hotel Toronto Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)",City King Room,0.2 miles from downtown,N/A,$179
2025-09-29,booking.com,2,2025-10-13,2025-10-15,freed Suites - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.4 miles from downtown,N/A,$322
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Lakeview Condo in Downtown with Free Parking.,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.5 miles from downtown,N/A,$297
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Apartment in Downtown Toronto,"Downtown Toronto, Toronto",Three-Bedroom Apartment,1.1 miles from downtown,N/A,$148
2025-09-29,booking.com,2,2025-10-13,2025-10-15,"Designer 1BR Suite with CN Tower, Skyline view","Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,0.1 miles from downtown,N/A,$229
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Yorkville Condo near STK,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",One-Bedroom Apartment with Garden View,1.4 miles from downtown,N/A,$177
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Medium size room for 2,"Downtown Toronto, Toronto",Family Room,1.3 miles from downtown,N/A,$90
2025-09-29,booking.com,2,2025-10-13,2025-10-15,CN Tower Lake view 2 bedrooms DOWNTOWN- Free Parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Water View,0.7 miles from downtown,N/A,$209
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Belarte Suites - Downtown Toronto - CN Tower & Rogers Centre,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$716
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Stylish Condo Downtown Near CN Tower - Free parking,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,N/A,$275
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Luxury condo on CN TOWER,"Entertainment District, Toronto (Entertainment District)",Apartment,0.7 miles from downtown,N/A,$344
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Residence Inn by Marriott Toronto Airport,"Etobicoke, Toronto",King or Queen Suite with Sofa Bed,10.6 miles from downtown,N/A,$170
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Sonder by Marriott Bonvoy Artesa Apartments West Queen West,Toronto,One-Bedroom Apartment with Double Bed and Balcony,2.4 miles from downtown,N/A,$228
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.4 miles from downtown,N/A,$358
2025-09-29,booking.com,2,2025-10-13,2025-10-15,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Premier Room - 1 King Bed,0.3 miles from downtown,N/A,$359
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Luxury Basement-Private Bdr & Bathroom with free parking In Toronto,"Etobicoke, Toronto",Superior Queen Room,12.5 miles from downtown,N/A,$57
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Madison Manor Boutique Hotel,"The Annex, Toronto (The Annex)",Standard Twin Room,1.5 miles from downtown,N/A,$173
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",King Room with Shower - Disability Access,1.4 miles from downtown,N/A,$559
2025-09-29,booking.com,2,2025-10-13,2025-10-15,The Westlake,"Etobicoke, Toronto",Queen Suite,7 miles from downtown,N/A,$189
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Hotel Ocho,"Downtown Toronto, Toronto",Standard Queen Room,0.7 miles from downtown,N/A,$182
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Chic 1BDR Loft with Office Space-Heart of Toronto,"Fashion District, Toronto (Fashion District)",Apartment,1 miles from downtown,N/A,$225
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Stylish Condos Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,N/A,$270
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,1.4 miles from downtown,N/A,$716
2025-09-29,booking.com,2,2025-10-13,2025-10-15,2BR Yorkville Condo - Self Check In & Free Parking,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.3 miles from downtown,N/A,$168
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Goldwin's Place,"Etobicoke, Toronto",Deluxe Queen Room,6.5 miles from downtown,N/A,$85
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Modern 1Bd & Den Condo with Balcony Lillian St,Toronto,One-Bedroom Apartment with Balcony,3.9 miles from downtown,N/A,$203
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Deluxe Inn,"Etobicoke, Toronto",Queen Room - Non-Smoking,8.2 miles from downtown,N/A,$89
2025-09-29,booking.com,2,2025-10-13,2025-10-15,The Hazelton Hotel,"Bloor-Yorkville, Toronto (Bloor-Yorkville)","Deluxe Room, 1 King Bed",1.4 miles from downtown,N/A,$505
2025-09-29,booking.com,2,2025-10-13,2025-10-15,RivetStays - The Jarvis,"Downtown Toronto, Toronto",Superior Suite,0.5 miles from downtown,N/A,$143
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Modern Lux Family Rooms - KingBed - Near Sheppard W Station Toronto,"North York, Toronto",Family Room,8.4 miles from downtown,N/A,$108
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,10.3 miles from downtown,N/A,$115
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2 miles from downtown,N/A,$232
2025-09-29,booking.com,2,2025-10-13,2025-10-15,TononHouse,"North York, Toronto",Queen Room,9.2 miles from downtown,Late Escape Deal,$57
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Home in Downtown,"Downtown Toronto, Toronto",Double Room,1 miles from downtown,N/A,$118
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Sutton Place Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Classic Room - 1 King Bed,0.7 miles from downtown,N/A,$226
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Delta Hotels by Marriott Toronto,"Entertainment District, Toronto (Entertainment District)",King Room,0.7 miles from downtown,N/A,$322
2025-09-29,booking.com,2,2025-10-13,2025-10-15,New Panoramic view 2BD & Den in Downtown Toronto,"The Village, Toronto (Yonge Street)",Two-Bedroom Apartment with Balcony,0.8 miles from downtown,Late Escape Deal,$247
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Yonge Suites Apart Hotel,"Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,0.2 miles from downtown,N/A,$191
2025-09-29,booking.com,2,2025-10-13,2025-10-15,The Alexandra Hotel,"Downtown Toronto, Toronto",Double and Single Bed Room,1 miles from downtown,N/A,$128
2025-09-29,booking.com,2,2025-10-13,2025-10-15,"Large Downtown 2Br condo with Parking steps to Eaton Centre, UofT and SickKids","Downtown Toronto, Toronto",Two-Bedroom Apartment,0.6 miles from downtown,N/A,$242
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Fresh and Modern Guest Suite,Toronto,One-Bedroom Apartment,4.4 miles from downtown,N/A,$109
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Luxurious Suite in Yorkville,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.4 miles from downtown,N/A,$191
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Best Western Premier Toronto Airport Carlingview Hotel,"Etobicoke, Toronto (Northeast Mississauga)",King Room - Non-Smoking/Shower Only,10.7 miles from downtown,N/A,$107
2025-09-29,booking.com,2,2025-10-13,2025-10-15,DT Townhome 1BR steps to transit,Toronto,Double Room,3.2 miles from downtown,N/A,$74
2025-09-29,booking.com,2,2025-10-13,2025-10-15,"DOWNTOWN, LUXURY CONDO, CN TOWER, ROGERS CENTER, SCOCIA ARENA, UNOBSTRUCTED VIEW","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$522
2025-09-29,booking.com,2,2025-10-13,2025-10-15,"Toor Hotel Toronto, Part Of Jdv By Hyatt","Downtown Toronto, Toronto",King Room,0.5 miles from downtown,N/A,$203
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Holiday Inn Express Toronto-North York by IHG,"North York, Toronto",Standard King Room,10.2 miles from downtown,N/A,$121
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Luxury Properties close to Rogers Center in Toronto Downtown Core,"Kensington Market, Toronto (Kensington Market)",Villa,1 miles from downtown,N/A,$660
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Gabby's Place Downtown Core,"Cabbagetown, Toronto (Cabbagetown)",Studio,0.8 miles from downtown,N/A,$215
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Comfortable Room in Toronto next to Yorkdale mall,Toronto,Standard Family Room,5.6 miles from downtown,N/A,$65
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Lovely 2 Bed Condo in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,N/A,$194
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Spectacular Suite in the Heart of Toronto,"Fashion District, Toronto (Fashion District)",Two-Bedroom Apartment,1.2 miles from downtown,N/A,$222
2025-09-29,booking.com,2,2025-10-13,2025-10-15,Downtown Toronto 2 bedrooms with parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.7 miles from downtown,Late Escape Deal,$265
