Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-09-24,booking.com,2,2025-10-15,2025-10-18,"Revery Toronto Downtown, Curio Collection by Hilton","Entertainment District, Toronto (Entertainment District)",King Room,0.6 miles from downtown,N/A,$345
2025-09-24,booking.com,2,2025-10-15,2025-10-18,586 Hotel,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$122
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Old Mill Toronto Hotel,"Etobicoke, Toronto",Traditional Room,5.5 miles from downtown,N/A,$190
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Sheraton Toronto Airport Hotel & Conference Centre,"Etobicoke, Toronto","Club level, Guest room, 1 King",10.5 miles from downtown,N/A,$294
2025-09-24,booking.com,2,2025-10-15,2025-10-18,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,13 miles from downtown,N/A,$160
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Kimpton Saint George Hotel by IHG,"The Annex, Toronto (The Annex)",Premium King Room - High Floor,1.4 miles from downtown,N/A,$378
2025-09-24,booking.com,2,2025-10-15,2025-10-18,A Home Away-Deluxe Guest Room in Toronto,"North York, Toronto",Queen Room,9.5 miles from downtown,N/A,$59
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5 miles from downtown,Late Escape Deal,$110
2025-09-24,booking.com,2,2025-10-15,2025-10-18,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",King Loft,1.2 miles from downtown,N/A,$390
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Modern Private Room Private Bathroom with King Bed with TV and Optional Balcony 10 minutes to Rogers Stadium Midtown Downtown Toronto,"North York, Toronto",Triple Room with Private Bathroom,7.5 miles from downtown,N/A,$104
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,8.6 miles from downtown,N/A,$152
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Falstaff Home,Toronto,Junior Suite,7.3 miles from downtown,N/A,$73
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",N/A,0.9 miles from downtown,N/A,$99
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Core Downtown Toronto-3 Bedrooms-2 Bathrooms-Washrooms-Free Parking-CN Tower-Ripleys Museum-Blue Jays Stadium In front-Indoor Gym-Swimming Pool-Jacuzzi Sauna-Filter Drinking Water-WiFi,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$287
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",Standard King Room,10.7 miles from downtown,N/A,$110
2025-09-24,booking.com,2,2025-10-15,2025-10-18,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",City King,1.2 miles from downtown,N/A,$612
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Four Seasons Hotel Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Superior King Room,1.4 miles from downtown,N/A,$735
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Super 8 by Wyndham Toronto East ON,"Scarborough, Toronto",Queen Room - Smoking,9.7 miles from downtown,N/A,$104
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Courtyard by Marriott Toronto Downtown,"The Village, Toronto (The Village)",King Room with City View,0.8 miles from downtown,N/A,$247
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Dragon Gate Inn,"Downtown Toronto, Toronto",Superior Studio (2 Adults),1.3 miles from downtown,N/A,$124
2025-09-24,booking.com,2,2025-10-15,2025-10-18,freed Suites - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.4 miles from downtown,N/A,$339
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Designer One Bedroom Suite - Entertainment District Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.4 miles from downtown,N/A,$289
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Nox Hostel,"Downtown Toronto, Toronto",Double Room with Shared Bathroom,1.3 miles from downtown,Late Escape Deal,$84
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Lakeview Condo in Downtown with Free Parking.,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.5 miles from downtown,N/A,$293
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Royal Oak Inn,"Cabbagetown, Toronto (Cabbagetown)",Double Room,0.8 miles from downtown,N/A,$133
2025-09-24,booking.com,2,2025-10-15,2025-10-18,The Westin Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)","Traditional, Guest room, 1 King",11.1 miles from downtown,N/A,$186
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Designer 3Br & 2WR Townhouse,Toronto,Three-Bedroom Apartment,3.4 miles from downtown,N/A,$289
2025-09-24,booking.com,2,2025-10-15,2025-10-18,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$252
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Pantages Hotel Toronto Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)",City King Room,0.2 miles from downtown,N/A,$245
2025-09-24,booking.com,2,2025-10-15,2025-10-18,"Toor Hotel Toronto, Part Of Jdv By Hyatt","Downtown Toronto, Toronto",King Room,0.5 miles from downtown,N/A,$312
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Stylish Condo Downtown Near CN Tower - Free parking,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,N/A,$277
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Hotel Victoria,"Financial District, Toronto (Financial District)",Deluxe King Room,0.3 miles from downtown,N/A,$306
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Queen bedroom,"Etobicoke, Toronto",Queen Room,10.5 miles from downtown,N/A,$52
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Residence Inn by Marriott Toronto Airport,"Etobicoke, Toronto",King or Queen Suite with Sofa Bed,10.6 miles from downtown,N/A,$143
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Two BD CN Tower and Lake Ontario View,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,N/A,$337
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",One-Bedroom Deluxe Corner Suite - High Floor,1.4 miles from downtown,N/A,"$1,147"
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Madison Manor Boutique Hotel,"The Annex, Toronto (The Annex)",Standard Twin Room,1.5 miles from downtown,N/A,$180
2025-09-24,booking.com,2,2025-10-15,2025-10-18,The Westlake,"Etobicoke, Toronto",Comfort Studio,7 miles from downtown,N/A,$157
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Deluxe Inn,"Etobicoke, Toronto",Queen Room - Non-Smoking,8.2 miles from downtown,N/A,$96
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Belarte Suites - Downtown Toronto - CN Tower & Rogers Centre,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$722
2025-09-24,booking.com,2,2025-10-15,2025-10-18,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Premier Room - 1 King Bed,0.3 miles from downtown,N/A,$547
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Modern Toronto Lake View & CN Tower View - One Free Parking,"The Harbourfront, Toronto (Entertainment District)",Two-Bedroom Apartment,0.6 miles from downtown,Late Escape Deal,$275
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Luxury Home - Upper Toronto Beaches,Toronto,Holiday Home,3.7 miles from downtown,Late Escape Deal,$420
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Delta Hotels by Marriott Toronto,"Entertainment District, Toronto (Entertainment District)",Queen Room with Two Queen Beds,0.7 miles from downtown,N/A,$426
2025-09-24,booking.com,2,2025-10-15,2025-10-18,"Large Downtown 2Br condo with Parking steps to Eaton Centre, UofT and SickKids","Downtown Toronto, Toronto",Two-Bedroom Apartment,0.6 miles from downtown,N/A,$249
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Luxury condo on CN TOWER,"Entertainment District, Toronto (Entertainment District)",Apartment,0.7 miles from downtown,N/A,$422
2025-09-24,booking.com,2,2025-10-15,2025-10-18,The Hazelton Hotel,"Bloor-Yorkville, Toronto (Bloor-Yorkville)","Deluxe Room, 1 King Bed",1.4 miles from downtown,N/A,$808
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,10.3 miles from downtown,N/A,$125
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Luxury Basement-Private Bdr & Bathroom with free parking In Toronto,"Etobicoke, Toronto",Superior Queen Room,12.5 miles from downtown,N/A,$57
2025-09-24,booking.com,2,2025-10-15,2025-10-18,RivetStays - The Jarvis,"Downtown Toronto, Toronto",Royal Apartment,0.5 miles from downtown,N/A,$195
2025-09-24,booking.com,2,2025-10-15,2025-10-18,"DOWNTOWN, LUXURY CONDO, CN TOWER, ROGERS CENTER, SCOCIA ARENA, UNOBSTRUCTED VIEW","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$386
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Yonge Suites Apart Hotel,"Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment with Partial City View,0.2 miles from downtown,N/A,$253
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.4 miles from downtown,N/A,$433
2025-09-24,booking.com,2,2025-10-15,2025-10-18,TononHouse,"North York, Toronto",Queen Room,9.2 miles from downtown,Late Escape Deal,$59
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Upgraded Rooms with Bath 7-min to Subway Near Downsview Rogers Stadium,"North York, Toronto",Double Room with Private Bathroom,7.7 miles from downtown,N/A,$101
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Best Western Premier Toronto Airport Carlingview Hotel,"Etobicoke, Toronto (Northeast Mississauga)",King Room - Non-Smoking/Shower Only,10.7 miles from downtown,N/A,$139
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Chic 1-BR Condo; Parking included; Downtown Core,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$325
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Tom home,Toronto,Double Room with Shared Toilet,5 miles from downtown,N/A,$60
2025-09-24,booking.com,2,2025-10-15,2025-10-18,2BR Yorkville Condo - Self Check In & Free Parking,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.3 miles from downtown,N/A,$212
2025-09-24,booking.com,2,2025-10-15,2025-10-18,"Room in cozy house close to Lawrence Ave, WiFi, parking","North York, Toronto",Deluxe Double or Twin Room,5.5 miles from downtown,N/A,$72
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Holiday Inn Express Toronto-North York by IHG,"North York, Toronto",Standard King Room,10.2 miles from downtown,N/A,$127
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2 miles from downtown,N/A,$323
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Modern Lux Family Rooms - KingBed - Near Sheppard W Station Toronto,"North York, Toronto",Family Room,8.4 miles from downtown,N/A,$111
2025-09-24,booking.com,2,2025-10-15,2025-10-18,La TUMU,"The Village, Toronto (The Village)",Executive Suite,0.9 miles from downtown,N/A,$239
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Luxury Properties close to Rogers Center in Toronto Downtown Core,"Kensington Market, Toronto (Kensington Market)",Villa,1 miles from downtown,N/A,$651
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Spectacular 3 BR 2 WR House - Close to Airport,"Etobicoke, Toronto",Three-Bedroom Apartment,9.4 miles from downtown,N/A,$188
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Urban Explore,"Downtown Toronto, Toronto",Superior Suite,0.7 miles from downtown,N/A,$313
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Montecassino Hotel & Event Centre,"North York, Toronto",Run Of The House,8.6 miles from downtown,N/A,$151
2025-09-24,booking.com,2,2025-10-15,2025-10-18,"Chic 3BR apartment in Queen West, Downtown Toronto",Toronto,Three-Bedroom Apartment,3.1 miles from downtown,N/A,$149
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Toronto Airport Marriott Hotel,"Etobicoke, Toronto",Double Guest Room,10.8 miles from downtown,N/A,$195
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Gabby's Place Downtown Core,"Cabbagetown, Toronto (Cabbagetown)",One-Bedroom Suite,0.8 miles from downtown,N/A,$198
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,1.4 miles from downtown,N/A,$722
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Downtown Luxury Victorian Retreat,"Cabbagetown, Toronto (Cabbagetown)",Modern Luxury Room,0.8 miles from downtown,N/A,$235
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Beautiful Luxurious Modern Condo With Breathtaking Views,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,N/A,$427
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Downtown Toronto 3 Bedrooms - 1 Free Parking,"Downtown Toronto, Toronto",Three-Bedroom Apartment,1.4 miles from downtown,N/A,$221
2025-09-24,booking.com,2,2025-10-15,2025-10-18,9mins airport 1 min to shopping mall,"Etobicoke, Toronto",Small Double Room,9.6 miles from downtown,N/A,$45
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Residence Inn by Marriott Toronto Downtown / Entertainment District,"Entertainment District, Toronto (Entertainment District)",King Studio with Sofa Bed,0.7 miles from downtown,N/A,$417
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Burano Condo 1 BD in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,0.7 miles from downtown,Late Escape Deal,$235
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Central Downtown Toronto - Trinity Bellwood Park,"Downtown Toronto, Toronto",Studio Apartment,1.4 miles from downtown,N/A,$143
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Xiao Wang,"The Annex, Toronto (The Annex)",Queen Room with Garden View,1.6 miles from downtown,N/A,$252
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Stunning Rooms in Townhouse across the Beach,"The Beaches, Toronto (The Beaches)",Deluxe Double Room with Bath,4 miles from downtown,N/A,$116
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Classy and Luxury 2 bedroom apartment 5 mins to Dundas Square,"The Village, Toronto (The Village)",Two-Bedroom Apartment,0.5 miles from downtown,Late Escape Deal,$256
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Filmores Hotel,"Downtown Toronto, Toronto",Queen Room,0.6 miles from downtown,N/A,$149
2025-09-24,booking.com,2,2025-10-15,2025-10-18,3 BR House in Toronto Downtown,Toronto,Apartment,3 miles from downtown,N/A,$278
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Modern 1BD Apartment with Balcony DT Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment with Balcony,0.9 miles from downtown,Late Escape Deal,$235
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Nobu Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6 miles from downtown,N/A,$735
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Superior 1Bedroom&DEN Condo with Balcony,"Downtown Toronto, Toronto",One-Bedroom Apartment with Lake View,1.6 miles from downtown,Late Escape Deal,$213
2025-09-24,booking.com,2,2025-10-15,2025-10-18,"Skyline Royale Penthouse - Downtown Toronto - CN Tower View, Balcony, Pool, Hot Tub","Entertainment District, Toronto (Entertainment District)",Three-Bedroom Premium Apartment,0.7 miles from downtown,N/A,$722
2025-09-24,booking.com,2,2025-10-15,2025-10-18,"BISHA, a Luxury Collection Hotel, Toronto","Entertainment District, Toronto (Entertainment District)",The Yves King Room with City View,0.7 miles from downtown,N/A,$456
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Beautiful Modern Toronto Luxurious Scotiabank Arena,"Entertainment District, Toronto (Entertainment District)",Apartment with Lake View,0.6 miles from downtown,N/A,$439
2025-09-24,booking.com,2,2025-10-15,2025-10-18,The Charming Downtown Stop,"The Village, Toronto (The Village)",One-Bedroom Apartment,0.9 miles from downtown,N/A,$200
2025-09-24,booking.com,2,2025-10-15,2025-10-18,The Roland Inviting 2BR Basement Suite in Downtown Toronto,"Old Town Toronto, Toronto (Old Town Toronto)",Suite,1.3 miles from downtown,N/A,$194
2025-09-24,booking.com,2,2025-10-15,2025-10-18,"RHD Luxury Condos-Downtown, CN Tower, Metro Toronto Convention Centre, Rogers Centre, Free Parking","Entertainment District, Toronto (Entertainment District)",One-Bedroom Premier Apartment,0.7 miles from downtown,N/A,$298
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Charming Condo w Private Patio in Quiet Capreol,"Downtown Toronto, Toronto",Apartment,1.6 miles from downtown,N/A,$183
2025-09-24,booking.com,2,2025-10-15,2025-10-18,The Broadview Hotel,Toronto,King Room,1.7 miles from downtown,N/A,$403
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Bedroom in Corso Italia Neighborhood,Toronto,Apartment,4.1 miles from downtown,Late Escape Deal,$99
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Unbeatable Lake View 1bd & den in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,Late Escape Deal,$209
2025-09-24,booking.com,2,2025-10-15,2025-10-18,Relax in East York Space Share,Toronto,Bungalow,3.5 miles from downtown,N/A,$52
