Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"Delta Suites - In Downtown Toronto, Opposite Scotiabank Arena, CN Tower, Rogers Centre & MTCC","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6 miles from downtown,N/A,$250
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Hilton Toronto,"Financial District, Toronto (Financial District)",Deluxe King Room,0.2 miles from downtown,N/A,$226
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Express Toronto Downtown by IHG,"Old Town Toronto, Toronto (Old Town Toronto)",Standard King Room with Extra Space,0.5 miles from downtown,N/A,$269
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Crowne Plaza Toronto Airport by IHG,"Etobicoke, Toronto",Standard Room,10.5 miles from downtown,N/A,$127
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Novotel Toronto North York,"North York, Toronto",Superior King Room,8.2 miles from downtown,N/A,$176
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Toronto Downtown Centre by IHG,"The Village, Toronto (The Village)",Premium King Room,0.7 miles from downtown,N/A,$217
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Canopy By Hilton Toronto Yorkville,"Downtown Toronto, Toronto",King Room,1.4 miles from downtown,N/A,$314
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"Doubletree by Hilton Toronto Airport, ON","Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,11 miles from downtown,N/A,$154
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Woodbine Hotel & Suites,"Etobicoke, Toronto",Queen Room,11.3 miles from downtown,N/A,$129
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Delta Hotels by Marriott Toronto Airport & Conference Centre,"Etobicoke, Toronto",Double Queen Room,10.2 miles from downtown,N/A,$152
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Hyatt Regency Toronto,"Entertainment District, Toronto (Entertainment District)",Queen Room,0.6 miles from downtown,N/A,$238
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Breezy Lake And City Views - One Free Underground Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,N/A,$167
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Express & Suites Toronto Airport South by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard Room with Two Queen Beds,10.5 miles from downtown,N/A,$164
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"Revery Toronto Downtown, Curio Collection by Hilton","Entertainment District, Toronto (Entertainment District)",King Room,0.6 miles from downtown,N/A,$267
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Hampton Inn & Suites by Hilton Toronto Downtown,"The Village, Toronto (The Village)",King Room,0.7 miles from downtown,N/A,$242
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Toronto Airport East by IHG,"Etobicoke, Toronto",Standard King Room,9.9 miles from downtown,N/A,$137
2025-10-08,booking.com,2,2025-10-10,2025-10-13,W Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Deluxe King Room,1.3 miles from downtown,N/A,$244
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Courtyard by Marriott Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,10.9 miles from downtown,N/A,$145
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Parc Suites - Entertainment District Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.4 miles from downtown,N/A,$250
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Union Hotel,"Financial District, Toronto (Financial District)",King Room,0.4 miles from downtown,N/A,$190
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Deluxe Suites at York,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment with City View,0.7 miles from downtown,Late Escape Deal,$203
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Toronto Marriott City Centre Hotel,"Entertainment District, Toronto (Entertainment District)","Guest room, 1 Queen",0.8 miles from downtown,N/A,$345
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Ace Hotel Toronto,"Fashion District, Toronto (Fashion District)",Queen Room,0.9 miles from downtown,N/A,$296
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Toronto Don Valley Hotel and Suites,"North York, Toronto",King Room,5.7 miles from downtown,N/A,$136
2025-10-08,booking.com,2,2025-10-10,2025-10-13,586 Hotel,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$99
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5 miles from downtown,N/A,$123
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",King Loft,1.2 miles from downtown,N/A,$291
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Le Germain Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Classic Queen Room,0.6 miles from downtown,N/A,$294
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",Standard King Room,10.7 miles from downtown,N/A,$87
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"The Westin Harbour Castle, Toronto","The Harbourfront, Toronto (The Harbourfront)","Guest room, 1 King, Lake view",0.8 miles from downtown,N/A,$240
2025-10-08,booking.com,2,2025-10-10,2025-10-13,B Hotel,Toronto,Deluxe Suite,2.7 miles from downtown,N/A,$167
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Falstaff Home,Toronto,Double Room,7.3 miles from downtown,Late Escape Deal,$70
2025-10-08,booking.com,2,2025-10-10,2025-10-13,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",Studio King,1.2 miles from downtown,N/A,$356
2025-10-08,booking.com,2,2025-10-10,2025-10-13,EST Hotel,"Etobicoke, Toronto",Standard King Bed,13 miles from downtown,N/A,$104
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Sheraton Toronto Airport Hotel & Conference Centre,"Etobicoke, Toronto","Traditional, Guest room, 2 Queen",10.5 miles from downtown,N/A,$164
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Modern Private Room Private Bathroom with King Bed with TV and Optional Balcony 10 minutes to Rogers Stadium Midtown Downtown Toronto,"North York, Toronto",Triple Room with Private Bathroom,7.5 miles from downtown,N/A,$110
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,8.6 miles from downtown,N/A,$156
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Super 8 by Wyndham Toronto East ON,"Scarborough, Toronto",Queen Room - Non-Smoking,9.7 miles from downtown,N/A,$87
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Dream Catcher Travel House,Toronto,Double Room with Private Bathroom,2 miles from downtown,N/A,$88
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$94
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Nox Hostel,"Downtown Toronto, Toronto",Twin Room with Shared Bathroom,1.3 miles from downtown,Late Escape Deal,$83
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Courtyard by Marriott Toronto Downtown,"The Village, Toronto (The Village)",King Room with City View,0.8 miles from downtown,N/A,$231
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$250
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Hotel Victoria,"Financial District, Toronto (Financial District)",Business Queen Room,0.3 miles from downtown,N/A,$193
2025-10-08,booking.com,2,2025-10-10,2025-10-13,The Westin Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)","Traditional, Guest room, 1 King",11.1 miles from downtown,N/A,$159
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Dragon Gate Inn,"Downtown Toronto, Toronto",Deluxe Suite with Two Queen Beds,1.3 miles from downtown,N/A,$143
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Pantages Hotel Toronto Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)",City King Room,0.2 miles from downtown,N/A,$243
2025-10-08,booking.com,2,2025-10-10,2025-10-13,The Westlake,"Etobicoke, Toronto",Queen Suite,7 miles from downtown,N/A,$205
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Modern Toronto Lake View & CN Tower View - One Free Parking,"The Harbourfront, Toronto (Entertainment District)",Two-Bedroom Apartment,0.6 miles from downtown,N/A,$201
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Yorkville Condo near STK,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",One-Bedroom Apartment with Garden View,1.4 miles from downtown,N/A,$168
2025-10-08,booking.com,2,2025-10-10,2025-10-13,freed Suites - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.4 miles from downtown,N/A,$334
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Luxury Basement-Private Bdr & Bathroom with free parking In Toronto,"Etobicoke, Toronto",Superior Queen Room,12.5 miles from downtown,N/A,$57
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Downtown Toronto 2 bedrooms with parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.7 miles from downtown,Late Escape Deal,$215
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,10.3 miles from downtown,N/A,$134
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"Toor Hotel Toronto, Part Of Jdv By Hyatt","Downtown Toronto, Toronto",King Room,0.5 miles from downtown,N/A,$225
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Residence Inn by Marriott Toronto Airport,"Etobicoke, Toronto",King or Queen Suite with Sofa Bed,10.6 miles from downtown,N/A,$169
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Delta Hotels by Marriott Toronto,"Entertainment District, Toronto (Entertainment District)",Queen Room with Two Queen Beds,0.7 miles from downtown,N/A,$274
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.4 miles from downtown,N/A,$308
2025-10-08,booking.com,2,2025-10-10,2025-10-13,The Hazelton Hotel,"Bloor-Yorkville, Toronto (Bloor-Yorkville)","Luxry Room, 1 King Bed",1.4 miles from downtown,N/A,"$1,013"
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Deluxe Inn,"Etobicoke, Toronto",Queen Room - Non-Smoking,8.2 miles from downtown,N/A,$91
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Sutton Place Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Accessible Room - 1 King Bed,0.7 miles from downtown,N/A,$218
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Yonge Suites Apart Hotel,"Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment with Partial City View,0.2 miles from downtown,N/A,$197
2025-10-08,booking.com,2,2025-10-10,2025-10-13,TononHouse,"North York, Toronto",Queen Room,9.2 miles from downtown,Late Escape Deal,$69
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"Large Downtown 2Br condo with Parking steps to Eaton Centre, UofT and SickKids","Downtown Toronto, Toronto",Two-Bedroom Apartment,0.6 miles from downtown,N/A,$253
2025-10-08,booking.com,2,2025-10-10,2025-10-13,The Alexandra Hotel,"Downtown Toronto, Toronto",Double and Single Bed Room,1 miles from downtown,N/A,$128
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",One-Bedroom Suite,1.4 miles from downtown,N/A,$631
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Luxurious Suite in Yorkville,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.4 miles from downtown,N/A,$189
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2 miles from downtown,N/A,$250
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Best Western Premier Toronto Airport Carlingview Hotel,"Etobicoke, Toronto (Northeast Mississauga)",King Room - Non-Smoking/Shower Only,10.7 miles from downtown,N/A,$100
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Best Western Plus Travel Hotel Toronto Airport,Toronto,Queen Room,10.9 miles from downtown,N/A,$100
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Express Toronto-North York by IHG,"North York, Toronto",Standard King Room,10.2 miles from downtown,N/A,$153
2025-10-08,booking.com,2,2025-10-10,2025-10-13,La TUMU,"The Village, Toronto (The Village)",Deluxe Studio,0.9 miles from downtown,N/A,$197
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Condo Downtown Toronto with free parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,N/A,$182
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Gladstone House,"West Queen West, Toronto (West Queen West)",Studio Queen,2.3 miles from downtown,N/A,$279
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Stylish Condo Downtown Near CN Tower - Free parking,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,N/A,$261
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Chic 1-BR Condo; Parking included; Downtown Core,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$366
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Gorgeous Condo in Downtown Near CN Tower,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6 miles from downtown,N/A,$177
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Xiao Wang,"The Annex, Toronto (The Annex)",Queen Room with Garden View,1.6 miles from downtown,N/A,$250
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Le Germain Hotel Maple Leaf Square,"Entertainment District, Toronto (Entertainment District)",Classic King Room,0.6 miles from downtown,N/A,$284
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Stylish Condos Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,N/A,$303
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Downtown Luxury Victorian Retreat,"Cabbagetown, Toronto (Cabbagetown)",Deluxe Queen Room with Garden View,0.8 miles from downtown,N/A,$244
2025-10-08,booking.com,2,2025-10-10,2025-10-13,The Yorkville Royal Sonesta Hotel Toronto,"The Annex, Toronto (The Annex)",Deluxe Room with Two Queen Beds,1.3 miles from downtown,N/A,$231
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Montecassino Hotel & Event Centre,"North York, Toronto",Run Of The House,8.6 miles from downtown,N/A,$154
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Residence Inn by Marriott Toronto Downtown / Entertainment District,"Entertainment District, Toronto (Entertainment District)",King Studio with Sofa Bed,0.7 miles from downtown,N/A,$269
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Carlton House,"Cabbagetown, Toronto (Cabbagetown)",Queen Room,1.3 miles from downtown,N/A,$102
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"Elegant 2BR & 2BA Retreat in Prime Yorkville, Downtown","Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment with City View,1.4 miles from downtown,N/A,$266
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Two BD CN Tower and Lake Ontario View,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,N/A,$347
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Beautiful Modern Toronto Luxurious Scotiabank Arena,"Entertainment District, Toronto (Entertainment District)",Apartment with Lake View,0.6 miles from downtown,N/A,$532
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"BISHA, a Luxury Collection Hotel, Toronto","Entertainment District, Toronto (Entertainment District)",The Nina King Room with City View,0.7 miles from downtown,N/A,$377
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Lilen's Home,"Scarborough, Toronto",Family Room with Private Bathroom,8.2 miles from downtown,N/A,$181
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"Toronto Downtown Core Two Bedroom Condo with CN Tower View, Free Parking","Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with City View,0.6 miles from downtown,N/A,$226
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Toronto Airport Marriott Hotel,"Etobicoke, Toronto",King Room,10.8 miles from downtown,N/A,$155
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Filmores Hotel,"Downtown Toronto, Toronto",Queen Room,0.6 miles from downtown,N/A,$153
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Toronto Bloor & Yonge Luxury Condo,"The Village, Toronto (The Village)",One-Bedroom Apartment,1 miles from downtown,N/A,$193
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Relax in East York Space Share,Toronto,Bungalow,3.5 miles from downtown,N/A,$115
2025-10-08,booking.com,2,2025-10-10,2025-10-13,The Broadview Hotel,Toronto,King Room,1.7 miles from downtown,N/A,$326
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Bedroom in Corso Italia Neighborhood,Toronto,Apartment,4.1 miles from downtown,N/A,$94
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Private Rooms in House in North York Shared Kitchen,"North York, Toronto",Double Room with Shared Bathroom,10.4 miles from downtown,N/A,$60
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Designer One Bedroom Suite - Entertainment District Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.4 miles from downtown,N/A,$250
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Simple & Tidy Private Rooms,"Scarborough, Toronto",Standard Double Room with Shared Bathroom,11 miles from downtown,N/A,$71
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Idlewood Inn,"Scarborough, Toronto",Suite,11.9 miles from downtown,N/A,$90
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"CN Tower View with Free Parking, Pool, Gym, Free Skating, and More","Downtown Toronto, Toronto",One-Bedroom Apartment,1.5 miles from downtown,N/A,$212
2025-10-08,booking.com,2,2025-10-10,2025-10-13,SoHo Residences Toronto,"Entertainment District, Toronto (Entertainment District)",Studio Apartment,0.7 miles from downtown,N/A,$359
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Casa Hotel Stylish Suite with Patio in Leslieville,"Leslieville, Toronto (Leslieville)",Suite,2.9 miles from downtown,N/A,$123
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Discounted Elegant Yorkville Suite,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",One-Bedroom Apartment,1.4 miles from downtown,N/A,$204
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Nobu Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6 miles from downtown,N/A,$679
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Super Cosy Peaceful room with Garden view free Parking,"Etobicoke, Toronto",Double Room with Garden View,9.7 miles from downtown,N/A,$52
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"The Ritz-Carlton, Toronto","Entertainment District, Toronto (Entertainment District)",Lake Ontario View Room - 2 Queen beds,0.5 miles from downtown,N/A,$622
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Magnificient View next CN Tower/Rogers/Union/MTCC,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$194
2025-10-08,booking.com,2,2025-10-10,2025-10-13,3 BR House in Toronto Downtown,Toronto,Apartment,3 miles from downtown,N/A,$305
2025-10-08,booking.com,2,2025-10-10,2025-10-13,132 Chatham ave,Toronto,One-Bedroom Apartment,3 miles from downtown,N/A,$123
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Toronto GREAT Located,Toronto,Double Room,3.2 miles from downtown,N/A,$89
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Mins from Toronto Downtown UFT Exhibition Place,Toronto,Two-Bedroom Apartment,2.9 miles from downtown,N/A,$243
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Comfort Home Toronto,"Scarborough, Toronto",Standard Queen Room,8.5 miles from downtown,N/A,$90
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Cozy 1 BR & Den Condo in North York Free Parking,"North York, Toronto",One-Bedroom Apartment,7.6 miles from downtown,Late Escape Deal,$134
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Village at York U,"North York, Toronto",Deluxe Double Room,9.8 miles from downtown,N/A,$90
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"SPRUCE Private Suite with attached Full Bathroom in Toronto, Canada","Scarborough, Toronto",One-Bedroom Apartment,9.2 miles from downtown,N/A,$73
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Immaculate Executive Townhouse 3Br&3Ba at Lawrence Park,"North York, Toronto",Three-Bedroom Townhouse,4.9 miles from downtown,N/A,$419
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Kimpton Saint George Hotel by IHG,"The Annex, Toronto (The Annex)",Essential Queen Room with Two Queen Beds and Walk-In Shower,1.4 miles from downtown,N/A,$370
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Beautifully Furnished 3BR Apartment Close to High Park Neatest Intersection Lane N Bloor E Indian Rd,Toronto,Apartment,3.5 miles from downtown,Late Escape Deal,$181
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Toronto Central Stay Living Bloor,"Downtown Toronto, Toronto",Triple Room with View,0.4 miles from downtown,N/A,$226
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Casa Queen - Unique 2BR Suite in Leslieville,"Leslieville, Toronto (Leslieville)",Suite,2.9 miles from downtown,N/A,$192
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Casa Hotel Elegant Suite w Patio BBQ Grill,"Leslieville, Toronto (Leslieville)",Suite,3 miles from downtown,N/A,$225
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Spectacular Large 3 Bedroom 3 Bath Condo Downtown Toronto Lakeview,"Downtown Toronto, Toronto",Three-Bedroom Apartment,1.2 miles from downtown,N/A,$294
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Luxury Suites at Military Trail,"Scarborough, Toronto",Deluxe Queen Room,13.7 miles from downtown,N/A,$125
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Bright Suites Finch West steps to Metro,"North York, Toronto",One-bedroom Loft Apartment,9.4 miles from downtown,Late Escape Deal,$134
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Shangri-La Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.3 miles from downtown,N/A,$842
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Saint Lawrence Residences and Suites,"Old Town Toronto, Toronto (Old Town Toronto)",Queen Room with Shared Bathroom,0.5 miles from downtown,N/A,$158
2025-10-08,booking.com,2,2025-10-10,2025-10-13,UofT St George Campus Penthouse,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.3 miles from downtown,N/A,$344
