Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Great Canadian Casino Resort Toronto,"Etobicoke, Toronto",Premium King,11.9 miles from downtown,N/A,$98
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Sandman Signature Toronto Airport Hotel,"Etobicoke, Toronto","Standard Room, 2 Queen Beds",10.7 miles from downtown,N/A,$141
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Sheraton Centre Toronto Hotel,"Downtown Toronto, Toronto (Queen West)","Guest room, 2 Queen beds",0.1 miles from downtown,N/A,$286
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Holiday Inn Toronto International Airport by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard Room with Two Queen Beds,11.2 miles from downtown,N/A,$136
2025-10-03,booking.com,2,2025-10-13,2025-10-15,"Hotel X Toronto, a Destination by Hyatt Hotel",Toronto,King Room,2 miles from downtown,N/A,$261
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Regis Suites - Downtown Toronto - CN Tower & Rogers Centre,"Downtown Toronto, Toronto",Two-Bedroom Apartment,0.9 miles from downtown,N/A,$250
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Embassy Suites By Hilton Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Two-Room King Suite,11 miles from downtown,N/A,$128
2025-10-03,booking.com,2,2025-10-13,2025-10-15,The Novotel Toronto Centre,"Old Town Toronto, Toronto (Old Town Toronto)",Superior with Two Queen Beds,0.5 miles from downtown,N/A,$303
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Best Western Plus Travel Hotel Toronto Airport,Toronto,Queen Room,10.9 miles from downtown,N/A,$101
2025-10-03,booking.com,2,2025-10-13,2025-10-15,InterContinental Toronto Centre by IHG,"Entertainment District, Toronto (Entertainment District)",Classic King Room,0.5 miles from downtown,N/A,$265
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Hilton Toronto,"Financial District, Toronto (Financial District)",Deluxe King Room,0.2 miles from downtown,N/A,$263
2025-10-03,booking.com,2,2025-10-13,2025-10-15,SoHo Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.7 miles from downtown,N/A,$313
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Holiday Inn Express Toronto Downtown by IHG,"Old Town Toronto, Toronto (Old Town Toronto)",Standard King Room,0.5 miles from downtown,N/A,$196
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Crowne Plaza Toronto Airport by IHG,"Etobicoke, Toronto",Standard Room,10.5 miles from downtown,N/A,$120
2025-10-03,booking.com,2,2025-10-13,2025-10-15,The Yorkville Royal Sonesta Hotel Toronto,"The Annex, Toronto (The Annex)",Deluxe Room with Two Queen Beds,1.3 miles from downtown,N/A,$221
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Novotel Toronto North York,"North York, Toronto",Superior King Room,8.2 miles from downtown,N/A,$182
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Toronto Midtown Home Suites,Toronto,Double Room,3.6 miles from downtown,N/A,$89
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Canopy By Hilton Toronto Yorkville,"Downtown Toronto, Toronto",Queen Room with Two Queen Beds,1.4 miles from downtown,N/A,$222
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Margie Townhome Suites,"The Village, Toronto (The Village)",Superior Loft Suite,0.6 miles from downtown,N/A,$190
2025-10-03,booking.com,2,2025-10-13,2025-10-15,The Parkdale Hostellerie,Toronto,Queen Room with Shared Bathroom,2.6 miles from downtown,N/A,$66
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Delta Hotels by Marriott Toronto Airport & Conference Centre,"Etobicoke, Toronto",Double Queen Room,10.2 miles from downtown,N/A,$146
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Holiday Inn Toronto Airport East by IHG,"Etobicoke, Toronto",Standard Queen Room with Two Queen Beds,9.9 miles from downtown,N/A,$115
2025-10-03,booking.com,2,2025-10-13,2025-10-15,"Doubletree by Hilton Toronto Airport, ON","Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,11 miles from downtown,N/A,$133
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Goldwin's Place,"Etobicoke, Toronto",Deluxe Queen Room,6.5 miles from downtown,N/A,$76
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Woodbine Hotel & Suites,"Etobicoke, Toronto",Queen Room,11.3 miles from downtown,N/A,$97
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Holiday Inn Express & Suites Toronto Airport South by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard Room with Two Queen Beds,10.5 miles from downtown,N/A,$150
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Hampton Inn & Suites by Hilton Toronto Downtown,"The Village, Toronto (The Village)",King Room,0.7 miles from downtown,N/A,$173
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Hyatt Regency Toronto,"Entertainment District, Toronto (Entertainment District)",Queen Room,0.6 miles from downtown,N/A,$255
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Courtyard by Marriott Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,10.9 miles from downtown,N/A,$128
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Ode,Toronto,Standard Double Room,2.4 miles from downtown,N/A,$186
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Ace Hotel Toronto,"Fashion District, Toronto (Fashion District)",King Room,0.9 miles from downtown,N/A,$296
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Queen Nest Hotel,"Downtown Toronto, Toronto",Standard Studio,1.3 miles from downtown,N/A,$75
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Union Hotel,"Financial District, Toronto (Financial District)",Queen Room,0.4 miles from downtown,N/A,$286
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Sonder by Marriott Bonvoy The Liberty Apartments Liberty Village,Toronto,One-Bedroom Superior Apartment with Queen Bed,2.2 miles from downtown,N/A,$284
2025-10-03,booking.com,2,2025-10-13,2025-10-15,B Hotel,Toronto,Suite with City View,2.7 miles from downtown,N/A,$143
2025-10-03,booking.com,2,2025-10-13,2025-10-15,W Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Deluxe King Room,1.3 miles from downtown,N/A,$363
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Toronto Don Valley Hotel and Suites,"North York, Toronto",King Room,5.7 miles from downtown,N/A,$121
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Modern Toronto Lake View & CN Tower View - One Free Parking,"The Harbourfront, Toronto (Entertainment District)",Two-Bedroom Apartment,0.6 miles from downtown,Late Escape Deal,$273
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Old Mill Toronto Hotel,"Etobicoke, Toronto",Basic Queen Room,5.5 miles from downtown,N/A,$233
2025-10-03,booking.com,2,2025-10-13,2025-10-15,586 Hotel,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$121
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Downtown Toronto Condo CN Tower,"The Harbourfront, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,Late Escape Deal,$208
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Upscale 1 Bed & Den Downtown Toronto,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.2 miles from downtown,N/A,$145
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5 miles from downtown,Late Escape Deal,$96
2025-10-03,booking.com,2,2025-10-13,2025-10-15,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",Queen Loft,1.2 miles from downtown,N/A,$286
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Luxury Home - Upper Toronto Beaches,Toronto,Vacation Home,3.7 miles from downtown,Late Escape Deal,$381
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Executive Room in Toronto next to Yorkdale shopping centre,Toronto,Deluxe Family Room,5.6 miles from downtown,N/A,$75
2025-10-03,booking.com,2,2025-10-13,2025-10-15,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,13 miles from downtown,N/A,$159
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Modern Private Room Private Bathroom with King Bed with TV and Optional Balcony 10 minutes to Rogers Stadium Midtown Downtown Toronto,"North York, Toronto",Triple Room with Private Bathroom,7.5 miles from downtown,Late Escape Deal,$96
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",Standard King Room,10.7 miles from downtown,N/A,$98
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Luxury view in Toronto Downtown 3 Bedroom 2.5 Bathroom 1 Parking,"Downtown Toronto, Toronto",Three-Bedroom Apartment,0.9 miles from downtown,N/A,$488
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Sheraton Toronto Airport Hotel & Conference Centre,"Etobicoke, Toronto","Traditional, Guest room, 2 Queen",10.5 miles from downtown,N/A,$174
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Core Downtown Toronto-3 Bedrooms-2 Bathrooms-Washrooms-Free Parking-CN Tower-Ripleys Museum-Blue Jays Stadium In front-Indoor Gym-Swimming Pool-Jacuzzi Sauna-Filter Drinking Water-WiFi,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$272
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$83
2025-10-03,booking.com,2,2025-10-13,2025-10-15,"The Westin Harbour Castle, Toronto","The Harbourfront, Toronto (The Harbourfront)","Guest room, 1 King, Lake view",0.8 miles from downtown,N/A,$270
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Kimpton Saint George Hotel by IHG,"The Annex, Toronto (The Annex)",King Room,1.4 miles from downtown,N/A,$213
2025-10-03,booking.com,2,2025-10-13,2025-10-15,A Home Away-Deluxe Guest Room in Toronto,"North York, Toronto",Queen Room,9.5 miles from downtown,N/A,$65
2025-10-03,booking.com,2,2025-10-13,2025-10-15,"Sleek 1BR & office Condo - CN Tower, Skyline view","Downtown Toronto, Toronto",One-Bedroom Apartment,0.9 miles from downtown,N/A,$179
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,8.6 miles from downtown,N/A,$148
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Stylish City Escape,"Etobicoke, Toronto",Deluxe Double Room,6 miles from downtown,N/A,$65
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Dragon Gate Inn,"Downtown Toronto, Toronto",Standard Studio (2 Adults),1.3 miles from downtown,N/A,$105
2025-10-03,booking.com,2,2025-10-13,2025-10-15,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",Studio King,1.2 miles from downtown,N/A,$376
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Courtyard by Marriott Toronto Downtown,"The Village, Toronto (The Village)",Queen Room with Two Queen Beds and City View,0.8 miles from downtown,N/A,$240
2025-10-03,booking.com,2,2025-10-13,2025-10-15,The Westin Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)","Traditional, Guest room, 2 Double",11.1 miles from downtown,N/A,$155
2025-10-03,booking.com,2,2025-10-13,2025-10-15,CN Tower Lake view 2 bedrooms DOWNTOWN- Free Parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Water View,0.7 miles from downtown,N/A,$209
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Super 8 by Wyndham Toronto East ON,"Scarborough, Toronto",Queen Room - Non-Smoking,9.7 miles from downtown,N/A,$84
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Casa St Clair Hotel 1BR Basement Suite with Private Patio,Toronto,Suite,3.1 miles from downtown,Late Escape Deal,$123
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Designer One Bedroom Suite - Entertainment District Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.4 miles from downtown,N/A,$250
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Four Seasons Hotel Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Superior King Room,1.4 miles from downtown,N/A,$547
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Falstaff Home,Toronto,Junior Suite,7.3 miles from downtown,Late Escape Deal,$69
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Executive Hotel Cosmopolitan Toronto,"Old Town Toronto, Toronto (Old Town Toronto)",Studio,0.3 miles from downtown,N/A,$200
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Royal Oak Inn,"Cabbagetown, Toronto (Cabbagetown)",Twin Room,0.8 miles from downtown,N/A,$143
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Nox Hostel,"Downtown Toronto, Toronto",Twin Room with Shared Bathroom,1.3 miles from downtown,Late Escape Deal,$83
2025-10-03,booking.com,2,2025-10-13,2025-10-15,The Rex Hotel Jazz & Blues Bar,"Downtown Toronto, Toronto (Queen West)",Standard Room with Double Bed and Private Bathroom,0.3 miles from downtown,N/A,$127
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Lakeview Condo in Downtown with Free Parking.,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.5 miles from downtown,N/A,$323
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Hotel Victoria,"Financial District, Toronto (Financial District)",Standard Queen Room,0.3 miles from downtown,N/A,$204
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Pantages Hotel Toronto Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)",Deluxe King Room,0.2 miles from downtown,N/A,$178
2025-10-03,booking.com,2,2025-10-13,2025-10-15,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$250
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Belarte Suites - Downtown Toronto - CN Tower & Rogers Centre,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$716
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Apartment in Downtown Toronto,"Downtown Toronto, Toronto",Three-Bedroom Apartment,1.1 miles from downtown,N/A,$167
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Modern Suite in Etobicoke - Near Airport & Downtown!,"Etobicoke, Toronto",One-Bedroom Apartment,7.2 miles from downtown,N/A,$136
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Residence Inn by Marriott Toronto Airport,"Etobicoke, Toronto",King or Queen Suite with Sofa Bed,10.6 miles from downtown,N/A,$173
2025-10-03,booking.com,2,2025-10-13,2025-10-15,RivetStays - The Jarvis,"Downtown Toronto, Toronto",Premier Apartment,0.5 miles from downtown,N/A,$150
2025-10-03,booking.com,2,2025-10-13,2025-10-15,The One,"Entertainment District, Toronto (Entertainment District)",Apartment with Terrace,0.7 miles from downtown,Late Escape Deal,$207
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Medium size room for 2,"Downtown Toronto, Toronto",Family Room,1.3 miles from downtown,N/A,$97
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Sonder by Marriott Bonvoy Artesa Apartments West Queen West,Toronto,One-Bedroom Apartment with Double Bed and Balcony,2.4 miles from downtown,N/A,$247
2025-10-03,booking.com,2,2025-10-13,2025-10-15,freed Suites - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.4 miles from downtown,N/A,$322
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Luxurious Suite in Yorkville,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.4 miles from downtown,N/A,$195
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Luxury Basement-Private Bdr & Bathroom with free parking In Toronto,"Etobicoke, Toronto",Superior Queen Room,12.5 miles from downtown,N/A,$57
2025-10-03,booking.com,2,2025-10-13,2025-10-15,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Premier Room - 1 King Bed,0.3 miles from downtown,N/A,$410
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Hotel Ocho,"Downtown Toronto, Toronto",Standard Queen Room,0.7 miles from downtown,N/A,$182
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Madison Manor Boutique Hotel,"The Annex, Toronto (The Annex)",King or Queen Room,1.5 miles from downtown,N/A,$193
2025-10-03,booking.com,2,2025-10-13,2025-10-15,The Westlake,"Etobicoke, Toronto",Deluxe King Studio,7 miles from downtown,N/A,$177
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,1.4 miles from downtown,N/A,$716
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Stylish Condo Downtown Near CN Tower - Free parking,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,N/A,$275
2025-10-03,booking.com,2,2025-10-13,2025-10-15,The Alexandra Hotel,"Downtown Toronto, Toronto",Double and Single Bed Room,1 miles from downtown,N/A,$128
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Modern 1Bd & Den Condo with Balcony Lillian St,Toronto,One-Bedroom Apartment with Balcony,3.9 miles from downtown,Late Escape Deal,$177
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Modern Lux Family Rooms - KingBed - Near Sheppard W Station Toronto,"North York, Toronto",Family Room,8.4 miles from downtown,N/A,$108
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2 miles from downtown,N/A,$290
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Deluxe Inn,"Etobicoke, Toronto",Queen Room - Non-Smoking,8.2 miles from downtown,N/A,$89
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.4 miles from downtown,N/A,$358
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Luxury condo on CN TOWER,"Entertainment District, Toronto (Entertainment District)",Apartment,0.7 miles from downtown,N/A,$344
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Stylish Condos Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,N/A,$293
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Yonge Suites Apart Hotel,"Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,0.2 miles from downtown,N/A,$191
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Fairmont Royal York Hotel,"Financial District, Toronto (Entertainment District)",Queen Room,0.4 miles from downtown,N/A,$319
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Home in Downtown,"Downtown Toronto, Toronto",Double Room,1 miles from downtown,N/A,$118
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Spectacular 3 BR 2 WR House - Close to Airport,"Etobicoke, Toronto",Three-Bedroom Apartment,9.4 miles from downtown,N/A,$181
2025-10-03,booking.com,2,2025-10-13,2025-10-15,"Large Downtown 2Br condo with Parking steps to Eaton Centre, UofT and SickKids","Downtown Toronto, Toronto",Two-Bedroom Apartment,0.6 miles from downtown,N/A,$242
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Downtown Toronto 2 bedrooms with parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.7 miles from downtown,Late Escape Deal,$265
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Delta Hotels by Marriott Toronto,"Entertainment District, Toronto (Entertainment District)",King Room,0.7 miles from downtown,N/A,$322
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,10.3 miles from downtown,N/A,$115
2025-10-03,booking.com,2,2025-10-13,2025-10-15,New Panoramic view 2BD & Den in Downtown Toronto,"The Village, Toronto (Yonge Street)",Two-Bedroom Apartment with Balcony,0.8 miles from downtown,Late Escape Deal,$169
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Sutton Place Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Double Room,0.7 miles from downtown,N/A,$270
2025-10-03,booking.com,2,2025-10-13,2025-10-15,The Hazelton Hotel,"Bloor-Yorkville, Toronto (Bloor-Yorkville)","Deluxe Room, 1 King Bed",1.4 miles from downtown,N/A,$560
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Holiday Inn Express Toronto-North York by IHG,"North York, Toronto",Standard King Room,10.2 miles from downtown,N/A,$121
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Best Western Premier Toronto Airport Carlingview Hotel,"Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds - Non-Smoking,10.7 miles from downtown,N/A,$102
2025-10-03,booking.com,2,2025-10-13,2025-10-15,TononHouse,"North York, Toronto",Queen Room,9.2 miles from downtown,Late Escape Deal,$57
2025-10-03,booking.com,2,2025-10-13,2025-10-15,"Toor Hotel Toronto, Part Of Jdv By Hyatt","Downtown Toronto, Toronto",King Room,0.5 miles from downtown,N/A,$209
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Gladstone House,"West Queen West, Toronto (West Queen West)",Studio Queen,2.3 miles from downtown,N/A,$317
2025-10-03,booking.com,2,2025-10-13,2025-10-15,La TUMU,"The Village, Toronto (The Village)",Queen Studio,0.9 miles from downtown,N/A,$197
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Luxury Properties close to Rogers Center in Toronto Downtown Core,"Kensington Market, Toronto (Kensington Market)",Villa,1 miles from downtown,N/A,$660
2025-10-03,booking.com,2,2025-10-13,2025-10-15,"DOWNTOWN, LUXURY CONDO, CN TOWER, ROGERS CENTER, SCOCIA ARENA, UNOBSTRUCTED VIEW","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$567
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Montecassino Hotel & Event Centre,"North York, Toronto",Run Of The House,8.6 miles from downtown,N/A,$145
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Spectacular Suite in the Heart of Toronto,"Fashion District, Toronto (Fashion District)",Two-Bedroom Apartment,1.2 miles from downtown,N/A,$222
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Two BD CN Tower and Lake Ontario View,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,N/A,$323
2025-10-03,booking.com,2,2025-10-13,2025-10-15,2BR Yorkville Condo - Self Check In & Free Parking,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.3 miles from downtown,N/A,$168
2025-10-03,booking.com,2,2025-10-13,2025-10-15,DT Townhome 1BR steps to transit,Toronto,Double Room,3.2 miles from downtown,N/A,$74
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Superb Spacious Loft Old Toronto near Distillery District,"Old Town Toronto, Toronto (Old Town Toronto)",Two-Bedroom Apartment,1 miles from downtown,N/A,$206
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Beautiful Luxurious Modern Condo With Breathtaking Views,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,N/A,$460
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Gabby's Place Downtown Core,"Cabbagetown, Toronto (Cabbagetown)",Studio,0.8 miles from downtown,N/A,$201
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Lovely 2 Bed Condo in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,N/A,$194
2025-10-03,booking.com,2,2025-10-13,2025-10-15,"Skyline Royale Penthouse - Downtown Toronto - CN Tower View, Balcony, Pool, Hot Tub","Entertainment District, Toronto (Entertainment District)",Three-Bedroom Premium Apartment,0.7 miles from downtown,N/A,$645
2025-10-03,booking.com,2,2025-10-13,2025-10-15,"Room in cozy house close to Lawrence Ave, WiFi, parking","North York, Toronto",Deluxe Double or Twin Room,5.5 miles from downtown,N/A,$71
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Burano Condo 1 BD in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,0.7 miles from downtown,Late Escape Deal,$190
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Deluxe Queen Rooms Downtown,Toronto,Queen Room with Shared Bathroom,2.9 miles from downtown,N/A,$112
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Cozy & Modern Ensuite Basement Rooms - Steps to Subway & Downsview Rogers Stadium,"North York, Toronto",Double Room with Private Bathroom,6.8 miles from downtown,N/A,$85
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Upgraded Rooms with Bath 7-min to Subway Near Downsview Rogers Stadium,"North York, Toronto",Double Room with Private Bathroom,7.7 miles from downtown,N/A,$105
2025-10-03,booking.com,2,2025-10-13,2025-10-15,Condo Downtown Toronto with free parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,N/A,$188
