Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Holiday Inn Toronto Airport East by IHG,"Etobicoke, Toronto",Standard Queen Room with Two Queen Beds,9.9 miles from downtown,N/A,$126
2025-10-07,booking.com,2,2025-10-15,2025-10-17,W Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Deluxe Queen Room,1.3 miles from downtown,N/A,$521
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Courtyard by Marriott Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,10.9 miles from downtown,N/A,$178
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Queen Nest Hotel,"Downtown Toronto, Toronto",Standard Queen Room,1.3 miles from downtown,N/A,$109
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Deluxe Suites at York,"Entertainment District, Toronto (Entertainment District)",Studio Apartment with Harbor View,0.7 miles from downtown,Late Escape Deal,$183
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Toronto Marriott City Centre Hotel,"Entertainment District, Toronto (Entertainment District)","1 Bedroom Suite, 1 King, Sofa bed, City view",0.8 miles from downtown,N/A,$644
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Ace Hotel Toronto,"Fashion District, Toronto (Fashion District)",Quadruple Room,0.9 miles from downtown,N/A,$391
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Toronto Don Valley Hotel and Suites,"North York, Toronto",Double Room with Two Double Beds,5.7 miles from downtown,N/A,$121
2025-10-07,booking.com,2,2025-10-15,2025-10-17,586 Hotel,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$115
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5 miles from downtown,Late Escape Deal,$91
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Old Mill Toronto Hotel,"Etobicoke, Toronto",Basic Queen Room,5.5 miles from downtown,N/A,$214
2025-10-07,booking.com,2,2025-10-15,2025-10-17,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",Loft with Two Queen Beds,1.2 miles from downtown,N/A,$503
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Luxury Home - Upper Toronto Beaches,Toronto,Vacation Home,3.7 miles from downtown,Late Escape Deal,$426
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",King Room - Non Smoking,10.7 miles from downtown,N/A,$102
2025-10-07,booking.com,2,2025-10-15,2025-10-17,B Hotel,Toronto,Deluxe Suite,2.7 miles from downtown,N/A,$161
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Falstaff Home,Toronto,Junior Suite,7.3 miles from downtown,Late Escape Deal,$63
2025-10-07,booking.com,2,2025-10-15,2025-10-17,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",Studio King,1.2 miles from downtown,N/A,$761
2025-10-07,booking.com,2,2025-10-15,2025-10-17,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,13 miles from downtown,N/A,$129
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Executive Room in Toronto next to Yorkdale shopping centre,Toronto,Standard Family Room,5.6 miles from downtown,N/A,$61
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Goldwin's Place,"Etobicoke, Toronto",Deluxe Queen Room,6.5 miles from downtown,N/A,$76
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,8.6 miles from downtown,N/A,$151
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Dream Catcher Travel House,Toronto,Double Room with Private Bathroom,2 miles from downtown,N/A,$86
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Luxury Properties close to Rogers Center in Toronto Downtown Core,"Kensington Market, Toronto (Kensington Market)",Villa,1 miles from downtown,N/A,$717
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Lakeview Condo in Downtown with Free Parking.,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.5 miles from downtown,N/A,$297
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$70
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Royal Oak Inn,"Cabbagetown, Toronto (Cabbagetown)",Double Room,0.8 miles from downtown,N/A,$120
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Stylish City Escape,"Etobicoke, Toronto",Deluxe Double Room,6 miles from downtown,N/A,$64
2025-10-07,booking.com,2,2025-10-15,2025-10-17,The One,"Entertainment District, Toronto (Entertainment District)",Apartment with City View,0.7 miles from downtown,Late Escape Deal,$215
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Courtyard by Marriott Toronto Downtown,"The Village, Toronto (The Village)",Queen Room with Two Queen Beds and City View,0.8 miles from downtown,N/A,$347
2025-10-07,booking.com,2,2025-10-15,2025-10-17,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$250
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Dragon Gate Inn,"Downtown Toronto, Toronto",Superior Studio (2 Adults),1.3 miles from downtown,N/A,$123
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Upscale 1 Bed & Den Downtown Toronto,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.2 miles from downtown,N/A,$144
2025-10-07,booking.com,2,2025-10-15,2025-10-17,A Home Away-Deluxe Guest Room in Toronto,"North York, Toronto",Queen Room,9.5 miles from downtown,N/A,$52
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Fabulous Toronto 2Br 2Ba Condo Free parking Pool Gym,"North York, Toronto",Two-Bedroom Apartment with Balcony,7.6 miles from downtown,N/A,$135
2025-10-07,booking.com,2,2025-10-15,2025-10-17,RivetStays - The Jarvis,"Downtown Toronto, Toronto",Family Suite,0.5 miles from downtown,N/A,$177
2025-10-07,booking.com,2,2025-10-15,2025-10-17,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,1.4 miles from downtown,N/A,$716
